emp_no,first_name,last_name,salary,title
56689,Eric,Heydon,40000,Engineer
56692,Theirry,Serre,40000,Engineer
56693,Vesna,Halloran,75602,Senior Staff
56694,Aram,Godskesen,59613,Technique Leader
56698,Zsolt,Worfolk,46231,Staff
56701,KayLiang,Kobuchi,55597,Senior Staff
56702,Jinpo,Plessier,42763,Engineer
56706,Zita,Rodier,40000,Senior Staff
56708,Petter,Varker,42168,Technique Leader
56709,Yahiko,Uchoa,40000,Engineer
56715,Rasiah,Gurbaxani,74491,Engineer
56719,Pranav,Bondorf,51173,Staff
56726,Chuanti,Schmiedel,87032,Senior Staff
56728,Lillian,Marakhovsky,47598,Senior Staff
56732,Uma,Sudkamp,40000,Staff
56733,Qiwen,Siepmann,45258,Staff
56737,Arnould,Gils,40000,Engineer
56740,Sashi,Vuskovic,40771,Engineer
56744,Yongqiao,Schwaller,48670,Senior Engineer
56745,Shai,Pulkowski,40000,Technique Leader
56753,Foong,Madeira,54851,Staff
56756,Yunming,Mattern,67081,Technique Leader
56758,Sungwon,Schlumberger,50798,Technique Leader
56759,Fen,Gyimothy,40000,Staff
56762,Maia,Serra,68276,Staff
56763,Mahendra,Cangellaris,78593,Staff
56766,Elzbieta,Petereit,44517,Engineer
56767,Mark,Trelles,44464,Staff
56770,Takushi,Taubman,52830,Engineer
56772,Baocai,Luef,41474,Engineer
56775,Sudhanshu,Attimonelli,53422,Staff
56778,Yucai,Plumb,72673,Staff
56784,Cheong,Ohori,59592,Engineer
56785,Nagui,Halevi,40000,Engineer
56788,Doowon,Weedon,40000,Engineer
56790,Mayuko,Walston,51342,Technique Leader
56799,Gita,Sooriamurthi,64964,Staff
56803,Nevio,McAffer,65280,Engineer
56804,Arra,Heinisuo,71519,Senior Engineer
56805,Lech,Stifter,54959,Engineer
56808,Yuriy,Anick,40000,Senior Staff
56809,Dinkar,Ranon,40000,Senior Engineer
56811,Petter,Vakili,40000,Engineer
56818,Venkatesan,Imataki,40000,Engineer
56824,Carrsten,Srimani,59879,Engineer
56826,Marsha,Ghandeharizadeh,57053,Engineer
56831,Zvonko,Baaz,55845,Engineer
56832,Jacopo,Falster,40000,Engineer
56834,Aloke,Bressoud,96880,Staff
56837,Xiadong,Emiris,47633,Senior Engineer
56839,Zeydy,Morrow,59002,Senior Engineer
56844,Kiyotoshi,Malabarba,40000,Engineer
56852,Stafford,Khamsi,40000,Engineer
56853,Monique,Bennis,53303,Engineer
56859,Conor,Jansen,40000,Senior Staff
56861,Premal,Bondorf,40000,Technique Leader
56862,Ymte,Thimonier,59713,Staff
56865,Bilhanan,Decleir,58032,Assistant Engineer
56867,Jaques,Luiz,40000,Senior Staff
56868,Kensyu,Babb,50579,Senior Engineer
56873,Jaber,Delgrande,47104,Technique Leader
56874,Karsten,Laventhal,40000,Staff
56878,Changho,Domenig,47834,Senior Staff
56879,Arne,Junet,40000,Senior Staff
56880,Parto,Vendrig,60200,Staff
56883,Honglan,Busillo,59504,Senior Staff
56887,Fabrizio,Itschner,53241,Senior Staff
56890,Zvonko,Rajaraman,70711,Senior Staff
56892,Zhiguo,Asmuth,40000,Senior Engineer
56893,Jixiang,Bhattacharjee,46303,Senior Engineer
56894,Sajjan,Clouatre,47680,Engineer
56899,Shiv,Steinauer,40000,Staff
56901,Sverrir,Fordan,47194,Senior Engineer
56903,Giordano,Schusler,40000,Staff
56905,Insup,Genin,71558,Staff
56907,Xianlong,Guenter,40000,Senior Engineer
56909,Steve,Denny,41826,Staff
56912,Felicidad,Polupanov,40000,Engineer
56922,Shaowei,Vakili,53564,Assistant Engineer
56923,Djelloul,Zuberek,47336,Staff
56925,Sverrir,Kilgore,74312,Senior Staff
56927,Karlis,Kroft,50660,Staff
56929,Duro,Lung,70217,Staff
56934,Dekang,Kaltofen,49240,Assistant Engineer
56936,Bernice,Wendorf,40000,Engineer
56938,Thodoros,Flowers,42399,Senior Staff
56942,Morrie,Reistad,40000,Staff
56943,Kendra,Mapelli,76717,Staff
56945,Fay,Nanard,40000,Technique Leader
56950,Saeed,Edelhoff,78446,Staff
56952,Itzchak,Leppanen,60584,Senior Engineer
56954,Reuven,Peir,40000,Senior Staff
56955,Lucian,Gihr,60685,Engineer
56956,Dante,Showalter,40000,Staff
56961,Guoxiang,Peyn,91125,Staff
56965,Akeel,Piancastelli,40000,Staff
56968,Divier,Garigliano,76463,Senior Staff
56970,Heping,Shrader,40000,Senior Staff
56972,Shigeo,Schlumberger,40000,Engineer
56975,Samphel,Sudkamp,60510,Technique Leader
56978,IEEE,Preusig,42995,Engineer
56981,Marsja,Tischendorf,58424,Senior Staff
56982,Doohun,Bodoff,40000,Staff
56984,Guiseppe,Erni,40000,Senior Engineer
56985,Pranav,Bolotov,44838,Staff
56990,Dinkar,Hanratty,40000,Senior Engineer
56991,Keung,Laurillard,40000,Senior Staff
57000,Toshiko,Lortz,99120,Staff
57001,Kazunori,Erde,53892,Staff
57004,Guther,Peris,61693,Engineer
57006,Dung,Middleton,41975,Senior Engineer
57013,Faiza,Rodier,87199,Staff
57022,Michaela,Keustermans,40000,Senior Engineer
57025,Toshimori,Zaumen,58019,Senior Staff
57026,Tuval,Gyimothy,40000,Technique Leader
57027,Niranjan,Conta,42963,Staff
57031,Miomir,Peot,40000,Engineer
57038,Maia,Kaminger,40000,Senior Staff
57040,Arup,Lagarias,79308,Senior Staff
57043,Jaber,Falco,40000,Engineer
57045,Luise,Picci,68714,Senior Staff
57048,Sanjay,Suomi,40000,Staff
57049,Eberhardt,Pettit,40000,Senior Engineer
57051,Xinyu,Angot,40000,Engineer
57055,Divine,Kitai,44877,Staff
57064,Arco,Serov,40000,Senior Engineer
57068,Mari,Rabehasaina,40000,Senior Engineer
57071,Wilmer,Stenning,40000,Assistant Engineer
57075,Alexius,Duclos,40000,Senior Staff
57078,Itzchak,Polupanov,40000,Senior Engineer
57079,Shay,Rassart,70130,Engineer
57080,Odinaldo,Sooriamurthi,40000,Engineer
57087,Niranjan,Giarratana,40000,Engineer
57095,Kellyn,Verhoeff,40000,Senior Engineer
57096,Zijian,Ranai,55677,Engineer
57106,Shridhar,Chiodo,40000,Senior Engineer
57107,Shigenori,Serre,40000,Staff
57110,Gou,Stellhorn,75574,Staff
57111,Armond,Suermann,40000,Senior Engineer
57112,Leandro,Dolinsky,61907,Engineer
57115,Nirmal,Zobel,60760,Engineer
57117,Nahid,Radhakrishnan,40000,Senior Engineer
57118,Xinan,Champarnaud,48977,Engineer
57119,Aleksandar,Bondorf,52304,Senior Staff
57123,Fatemeh,Zedlitz,42556,Engineer
57124,Kwangyoen,Benzmuller,40000,Staff
57135,Christ,Dolinsky,58771,Staff
57139,Arco,Merel,40000,Staff
57144,Arunachalam,Salinas,40000,Engineer
57150,Jayesh,Leivant,59430,Technique Leader
57153,Rosine,Azumi,80425,Senior Staff
57155,Lene,Brattka,52209,Staff
57156,Jinpo,Demir,40000,Staff
57157,Susuma,Byoun,40927,Assistant Engineer
57164,Manu,Gecsel,68441,Staff
57169,Kiam,Schiper,49276,Staff
57171,Subhankar,Ligten,94939,Staff
57172,Eric,Hofman,47008,Engineer
57176,Pranav,Stenning,40000,Senior Engineer
57177,Souichi,Papsdorf,69292,Senior Staff
57178,Oldrich,Rousseau,84334,Staff
57179,Danai,Alencar,63927,Engineer
57180,Hein,Byoun,48534,Engineer
57184,Takushi,Cooke,40000,Senior Engineer
57188,Taiji,Juneja,40000,Senior Staff
57190,Youpyo,Uhrik,68808,Senior Staff
57194,Eishiro,Frolund,53142,Engineer
57198,Yucel,Noriega,43540,Engineer
57202,Subhrajyoti,Maksimenko,40000,Technique Leader
57205,Mohd,Verspoor,40000,Engineer
57208,Xiaoqiu,Greibach,40000,Staff
57210,Odinaldo,Veccia,72275,Staff
57211,Uta,Undy,40000,Senior Engineer
57217,Freyja,Sommer,42425,Engineer
57218,Masamitsu,Ranum,40000,Engineer
57223,Danel,Copas,72443,Assistant Engineer
57228,Jaideep,Brickell,40000,Engineer
57229,Haldon,Usery,52710,Staff
57230,Vincent,Bennis,68368,Staff
57233,Hein,Murillo,52331,Assistant Engineer
57234,Junsik,Veldwijk,72060,Senior Staff
57242,Tetsushi,Lowrie,53564,Staff
57243,Shushma,Matteis,40000,Senior Engineer
57246,Uinam,Bamford,45547,Senior Staff
57248,Xiaocheng,Frolund,40000,Engineer
57255,Hyuckchul,Rodiger,40116,Senior Staff
57256,Tomoyuki,Kalafatis,51088,Staff
57261,Xinan,Usdin,55820,Senior Engineer
57262,Steve,Yavatkar,69222,Senior Staff
57267,Tze,Montresor,62561,Senior Staff
57269,Tesuro,Berztiss,46054,Staff
57272,Neelam,Siprelle,40000,Senior Engineer
57273,Gal,Baaleh,40000,Senior Staff
57278,Narain,Ghandeharizadeh,56331,Staff
57279,Rafail,Swab,84427,Staff
57291,Richard,Rosin,40000,Engineer
57294,Sariel,Engelmann,61930,Staff
57295,Armond,Carrera,82992,Technique Leader
57297,Tamiya,Benaini,74639,Staff
57300,Alejandro,Uhrig,50258,Staff
57303,Kiyotoshi,Oskamp,74464,Senior Staff
57307,Vojin,Vilarrasa,40000,Senior Engineer
57308,Gritta,Parfitt,40000,Senior Engineer
57311,Alenka,Maliniak,52690,Senior Engineer
57312,Muzhong,Preusig,51026,Engineer
57314,Ymte,Zyda,59072,Senior Engineer
57316,Kousuke,Journel,72511,Senior Staff
57319,Goa,Mayerwieser,66583,Staff
57324,Abdelghani,Gajiwala,55423,Engineer
57325,Hidde,Akiyama,69186,Senior Staff
57328,Gopalakrishnan,Silva,47330,Engineer
57329,Raimond,Collavizza,57023,Engineer
57331,Visit,Passino,60828,Senior Engineer
57335,Francoise,Casperson,40000,Staff
57337,Vasiliy,Rabehasaina,62357,Senior Engineer
57338,Mostafa,Rouquie,65175,Staff
57340,Gro,Constantine,60164,Engineer
57341,Shmuel,Frolund,41198,Senior Engineer
57342,Arnd,Krychniak,64880,Technique Leader
57345,Golgen,Merkl,71560,Staff
57347,Seongbin,Gladwell,55087,Engineer
57349,Debaprosad,Bondorf,55872,Engineer
57350,Aluzio,Georgakopoulos,40000,Senior Engineer
57355,Shahar,Condotta,53670,Engineer
57358,Valter,Serre,88556,Staff
57367,Zissis,Fabrizio,40000,Engineer
57373,Mabry,Zhiwei,67731,Senior Staff
57377,Adel,Slobodova,40000,Engineer
57379,Pranay,Pollacia,40000,Staff
57380,Bodh,Verhoeff,40000,Senior Engineer
57384,Chirstian,Birch,58928,Engineer
57390,Isamu,Perl,90128,Engineer
57392,Yechezkel,Detkin,62855,Senior Staff
57395,Jiakeng,McFarlin,40762,Staff
57397,Xiaocheng,Hmelo,69434,Staff
57398,Premal,Puppo,79089,Senior Staff
57417,Gino,Aseltine,45909,Senior Engineer
57421,Girolamo,Liesche,67806,Senior Engineer
57426,Yannik,Lorch,40000,Technique Leader
57427,Adit,Kalefeld,40000,Engineer
57429,Krister,Zhang,40000,Engineer
57433,Amalendu,Besancenot,40000,Technique Leader
57435,Kristin,Molenaar,55534,Engineer
57437,Zhenhua,Eterovic,46260,Engineer
57442,Arvin,Klassen,41450,Senior Engineer
57450,Shridhar,Lagarias,81930,Senior Staff
57457,Iara,Haumacher,53635,Senior Engineer
57460,Tua,Sadowsky,62756,Staff
57463,Tetsushi,Ranon,40000,Staff
57464,Weidon,Benveniste,66008,Senior Engineer
57468,Collette,Roccetti,60998,Senior Engineer
57472,Stepehn,Willoner,40000,Technique Leader
57474,Gilbert,Katalagarianos,82745,Senior Staff
57475,Parviz,Takanami,44777,Staff
57476,Badri,Staudhammer,79387,Staff
57477,Kellyn,Rijsenbrij,42108,Assistant Engineer
57485,Georgy,Ligten,40000,Staff
57487,Yefim,Majewski,50024,Staff
57488,Junichi,Shimshoni,56711,Engineer
57489,Jaihie,Benaini,63167,Senior Engineer
57492,Parto,Miyakawa,40000,Senior Staff
57496,Lene,Pileggi,55321,Senior Staff
57503,Yefim,Spinelli,50575,Technique Leader
57508,Muneo,Rousseau,51043,Staff
57511,Weidon,Crabtree,83435,Senior Staff
57513,Zorica,Merli,40000,Senior Engineer
57520,Serif,Bach,67687,Staff
57521,Janalee,Baak,67235,Staff
57524,Masamitsu,Chartres,40000,Senior Staff
57525,Herbert,Dechter,63116,Staff
57526,Hatim,Denis,70875,Senior Staff
57527,Conal,Garigliano,75750,Senior Staff
57531,Tonia,Tomescu,60218,Engineer
57532,Yannis,Cochrane,40000,Senior Engineer
57533,Kagan,Heuser,74651,Engineer
57535,Dante,Petereit,40000,Engineer
57537,Yannis,Hoogerwoord,64262,Senior Staff
57540,Shounak,Armand,40000,Engineer
57544,Gererd,Lammel,47378,Senior Engineer
57546,Lena,Schoegge,61041,Senior Staff
57547,Jaber,Stafford,40000,Technique Leader
57548,Unal,Gihr,40000,Engineer
57561,Mototsugu,Munos,52211,Senior Staff
57565,Kasidit,Ranai,98263,Staff
57566,Masami,Barinka,40000,Engineer
57568,Toshimori,Gornas,40000,Senior Engineer
57573,Ger,Emmerich,46569,Staff
57575,Kellie,Schurmann,56401,Engineer
57577,Piyush,Holburn,56315,Senior Staff
57578,Moheb,Fioravanti,50124,Technique Leader
57580,Mrinalini,Krupka,40000,Engineer
57581,Uta,Riesenhuber,40000,Engineer
57587,Tianruo,Radwan,40000,Engineer
57592,Heng,Wendorf,40000,Assistant Engineer
57595,Heeju,Wielonsky,58622,Engineer
57596,Shigehito,Schahn,67634,Senior Staff
57598,Lokesh,Heinisuo,40000,Staff
57601,Kazuyasu,Brobst,55513,Senior Staff
57603,Arunas,Frezza,61488,Senior Engineer
57606,Houman,Demizu,40000,Engineer
57609,Greger,Casperson,40000,Technique Leader
57610,Khaled,Vecchi,63473,Staff
57612,Raimond,Rousseau,96828,Senior Staff
57616,Akeno,Bergere,52975,Staff
57618,Subhada,Schneeberger,54734,Assistant Engineer
57620,Along,Kragelund,40000,Technique Leader
57622,Jianhua,Koshino,56339,Assistant Engineer
57628,Shigehiro,Gornas,40000,Staff
57629,Gretta,Vendrig,56198,Senior Staff
57632,Martial,Imataki,42309,Staff
57640,Aluzio,Stiles,58998,Engineer
57649,Gino,Kropp,53306,Engineer
57651,Ohad,Oxman,44547,Senior Staff
57655,Remzi,Gulik,40000,Technique Leader
57658,Maja,Bahk,53071,Staff
57659,Odinaldo,Levergood,40000,Engineer
57660,Mayuri,Lally,40000,Engineer
57664,Gladys,England,54591,Engineer
57665,Eldridge,Whittlesey,58340,Senior Staff
57669,Jianhui,Homond,40294,Engineer
57670,Poornachandra,Perz,51269,Senior Engineer
57672,Stevo,Peltason,46270,Engineer
57676,Alper,Noriega,58073,Staff
57680,Tse,Herath,68044,Senior Engineer
57686,Valdiodio,Peek,51632,Senior Staff
57688,Mariangiola,Hofting,71793,Senior Staff
57689,Shuzo,Rosch,40000,Senior Staff
57691,Bogdan,Seiwald,48378,Staff
57695,Zhiguo,Kusakari,40000,Staff
57696,Arne,Monarch,75011,Engineer
57699,Yakichi,Talmor,40429,Engineer
57706,Kolar,Quaggetto,48784,Staff
57708,Nahla,Pardalos,40000,Engineer
57709,Geoff,Chleq,50471,Engineer
57711,Bezalel,Farrow,40000,Staff
57713,Theron,Bolotov,40000,Senior Engineer
57715,Shaibal,Chinen,40000,Senior Staff
57716,Kristinn,Schmiedel,48622,Engineer
57718,Ayonca,Daescu,40000,Technique Leader
57720,Subhankar,Hasham,40000,Technique Leader
57721,Aral,Weedman,73443,Staff
57722,Florina,Candan,75795,Staff
57724,Mark,Cools,46377,Staff
57725,Patricio,Millington,52214,Staff
57727,Yannis,Vesel,40000,Assistant Engineer
57733,Ramalingam,Cooke,47026,Staff
57734,Sailaja,Peek,69506,Staff
57740,Georgi,Osgood,67944,Senior Engineer
57741,Dinah,Bouloucos,45858,Engineer
57744,Kiyotoshi,Pesch,57741,Senior Engineer
57747,Fun,Lubachevsky,60629,Senior Engineer
57749,Luisa,Conte,40000,Senior Staff
57751,Dulce,Maksimenko,42782,Technique Leader
57752,IEEE,Schusler,40000,Staff
57753,Cordelia,Georgatos,40000,Senior Engineer
57754,Maria,Krone,53078,Staff
57755,Breannda,Munoz,67954,Staff
57756,Kwok,Ghalwash,40000,Staff
57764,Yinghua,Gente,40000,Engineer
57768,Izaskun,Talmor,48811,Senior Staff
57769,Youpyo,Vickson,40949,Senior Staff
57773,Gaurav,McClure,40000,Technique Leader
57780,Martial,Androutsos,57530,Staff
57795,Magy,Tetzlaff,40000,Senior Staff
57807,Xiadong,Ferriere,50069,Engineer
57815,JiYoung,Munawer,84520,Senior Staff
57819,Wilmer,Hellwagner,59734,Staff
57821,Alejandra,Bolotov,95710,Staff
57822,Sachem,Camurati,70389,Staff
57826,Alair,Litecky,40000,Engineer
57827,Abdelkader,Vasanthakumar,40000,Staff
57829,Taisook,Tokunaga,71686,Staff
57834,Hideyuki,Demeyer,40000,Engineer
57837,Aria,Murtafg,40000,Senior Engineer
57840,Panayotis,Jullig,52565,Staff
57841,Jordanka,Baek,65644,Staff
57847,Moon,Kornatzky,58112,Staff
57850,Ayakannu,Kawashima,58668,Staff
57851,Horward,Nitta,45494,Senior Engineer
57852,Sivanarayana,Sadowsky,50147,Senior Staff
57856,Arunachalam,Bahi,40000,Staff
57861,Akhilish,Munoz,40000,Senior Staff
57862,Reuven,Nyanchama,40000,Senior Staff
57865,Kazuhiro,Demian,40000,Senior Engineer
57869,Martine,Perl,51324,Engineer
57870,Yurii,Georgatos,40000,Senior Engineer
57877,Brigham,Delgrande,74055,Senior Engineer
57880,Mandell,Brodie,55556,Staff
57882,Marsal,Bressoud,62113,Senior Staff
57883,Uma,Danlos,40000,Senior Engineer
57886,Fuqing,Kawashimo,63188,Senior Staff
57891,Oscar,Schapiro,50658,Senior Engineer
57893,Khalid,Tasistro,40000,Senior Engineer
57897,Kwok,Kranzdorf,40000,Engineer
57898,Atilio,Pearson,45633,Senior Engineer
57901,Koichi,VanScheik,40000,Technique Leader
57903,Chriss,Munck,71904,Staff
57908,Holgard,Monarch,42397,Senior Staff
57910,Krassimir,Bale,42942,Engineer
57912,Mohan,Gilg,40000,Staff
57915,Aral,Kermarrec,40000,Senior Staff
57918,Adib,Caine,70090,Senior Engineer
57919,Eckart,Fiutem,74442,Staff
57924,Zhensheng,Matzat,48560,Senior Engineer
57926,Duangkaew,Shihab,40000,Engineer
57929,Gro,Debuse,55208,Senior Engineer
57930,Hideyuki,Veeraraghavan,89525,Senior Staff
57933,Yishay,Aamodt,73279,Staff
57938,Makato,Huhdanpaa,40000,Engineer
57939,Yechezkel,Majewski,94041,Senior Staff
57942,Licheng,Lindenbaum,70231,Senior Engineer
57945,Tsvetan,Merlo,56883,Engineer
57949,Oldrich,Pezzoli,70731,Staff
57950,Hidde,Bergere,47968,Engineer
57958,Akhilish,Setiz,50479,Senior Engineer
57959,Tooru,Cyre,40000,Senior Staff
57963,Bogdan,Streit,59240,Senior Engineer
57965,Manton,Bolsens,73328,Senior Staff
57968,Froduald,Perng,46898,Engineer
57971,Ziya,Eiron,63531,Engineer
57972,Gian,Malinowski,57175,Senior Staff
57979,Jahangir,Noriega,63776,Senior Engineer
57980,Shay,Matheson,47878,Engineer
57983,Ranga,Iisaku,40000,Senior Staff
57985,Mokhtar,Bamford,40000,Staff
57986,George,Bodoff,73417,Assistant Engineer
57988,Sahrah,Isaak,40000,Senior Staff
57990,Haldun,Buescher,40000,Engineer
57996,Zhonghua,Xiaoshan,100072,Staff
58000,Nahid,Glowinski,54845,Senior Engineer
58002,Mayuko,Vakili,40000,Senior Engineer
58006,Ipke,Binding,84267,Senior Staff
58007,Nitsan,Zlotek,54854,Senior Engineer
58009,Herbert,England,45261,Engineer
58010,Gennady,Broder,53515,Staff
58012,Tadahiro,DasSarma,54461,Senior Staff
58018,Sarita,Schieder,41951,Technique Leader
58022,Franziska,Marsiglia,40000,Senior Engineer
58024,Naftaly,Berztiss,40000,Senior Engineer
58026,Marko,Klerer,40000,Senior Staff
58027,Yakkov,Luef,50572,Senior Engineer
58029,Satoru,Giveon,56776,Engineer
58033,Maren,Etalle,74817,Senior Staff
58034,Rasiah,Rahimi,49844,Staff
58035,Jenwei,Speckmann,57073,Senior Engineer
58044,Deniz,Khalil,49317,Senior Staff
58045,Sajjad,Ellozy,60746,Staff
58050,Demin,Saoudi,51309,Senior Staff
58052,Kankanahalli,Melski,40000,Technique Leader
58053,Zissis,Karunanithi,72883,Staff
58054,Christophe,Radwan,58214,Senior Engineer
58055,Radoslaw,Plotkin,53638,Engineer
58059,Behnaam,Zwicker,41917,Engineer
58062,Qingxiang,Chartres,48860,Senior Engineer
58063,Dannz,Masand,74511,Senior Staff
58067,Noritoshi,Walstra,40000,Engineer
58073,Jianwen,Vecchio,44957,Staff
58077,Tse,Weedon,57410,Senior Staff
58080,Hideyuki,Birta,78715,Staff
58082,Mohammad,Talmor,77359,Technique Leader
58087,Narain,Szilard,59678,Senior Staff
58094,Danil,Katiyar,40000,Engineer
58096,Rosine,Usdin,108753,Staff
58099,Yunming,Fortenbacher,61351,Staff
58100,Weiyi,Worfolk,40000,Engineer
58102,Aiichiro,Erni,40000,Technique Leader
58105,Adit,Luck,48325,Senior Engineer
58107,Shichao,Schapiro,43632,Engineer
58109,Terresa,Ramsak,40992,Assistant Engineer
58111,Naftaly,Trystram,40000,Engineer
58115,Manu,Peir,44295,Engineer
58118,Hidekazu,Butner,40000,Senior Staff
58119,Mads,Glinert,42663,Senior Staff
58121,Yuqun,Bugaenko,72060,Senior Staff
58123,Zhaofang,Isard,75236,Staff
58125,Xiaoshan,Cesareni,51416,Senior Engineer
58127,Arno,Pietracaprina,43704,Engineer
58129,Chuanyi,Schnabel,44924,Staff
58132,Zdislav,Kawashimo,90688,Senior Staff
58136,Lidong,Tsunoo,40000,Engineer
58139,Otmar,Kakkar,40000,Engineer
58145,Kristinn,Bazelow,40000,Senior Engineer
58149,Jaihie,Kemmerer,40000,Engineer
58151,Masanao,Smeets,40470,Engineer
58161,Akhilish,Karner,40000,Senior Engineer
58168,Aksel,Servieres,45769,Engineer
58174,Zita,Rissanen,40000,Engineer
58177,Vidar,Basagni,40000,Staff
58178,Bernt,Lamparter,78360,Engineer
58181,Gunilla,Irland,51896,Engineer
58182,Gennady,Kroft,41694,Engineer
58184,Yonghong,Mandelberg,53376,Staff
58187,Muneo,Rosiles,40000,Engineer
58197,Sahrah,Suri,51526,Engineer
58199,Yechiam,Karnin,52140,Staff
58200,Berni,Ozeki,62644,Senior Engineer
58201,Willard,Bashian,68157,Engineer
58206,Shaibal,Lorie,40000,Senior Engineer
58213,Toshimitsu,Wolniewicz,40000,Senior Engineer
58220,Uta,Vandervoorde,42859,Assistant Engineer
58222,Sarita,Takanami,40000,Technique Leader
58226,Ayonca,Gill,95796,Staff
58227,Armond,Bierbaum,40000,Assistant Engineer
58231,Marjo,Pauthner,92035,Senior Staff
58238,Bartek,Farris,75561,Staff
58249,Wojceich,Siprelle,58338,Staff
58253,Sachio,Chartres,63112,Engineer
58254,Premal,Ranft,40000,Engineer
58260,Kiyomitsu,Noriega,40000,Senior Engineer
58265,Guozhong,Wilharm,69968,Senior Staff
58266,Stabislas,Desikan,40000,Staff
58270,Jeanna,Ginneken,55147,Senior Engineer
58275,Marsha,Shokrollahi,53360,Staff
58280,Manohar,Peris,78088,Engineer
58286,Yechiam,Poujol,95200,Senior Staff
58292,Patricio,Codenie,40000,Staff
58297,Jungsoon,Brattka,44638,Staff
58300,Frazer,Picco,40000,Senior Staff
58301,Gift,Lindqvist,54563,Staff
58304,Mabo,Grospietsch,46777,Senior Engineer
58306,Rosalyn,Danecki,48261,Engineer
58308,Valter,Maliniak,56111,Senior Engineer
58312,Fumiya,Terwilliger,40000,Staff
58317,Eric,Kenevan,43595,Assistant Engineer
58318,Supot,Chinal,41367,Staff
58319,Magy,Yemenis,69159,Staff
58320,Satosi,Madeira,40000,Engineer
58321,Djelloul,Hopewell,40000,Staff
58325,Kokou,Riexinger,41626,Senior Engineer
58327,Zhiwei,Tischendorf,40000,Staff
58329,Paddy,Schiper,55867,Engineer
58332,Dines,Bierbaum,51617,Engineer
58334,Wojceich,Heydon,74172,Staff
58335,Chenye,Brodie,41779,Staff
58336,Lucian,Jeong,40000,Engineer
58337,Tooru,Baek,62747,Staff
58342,Serenella,Muniz,58797,Senior Staff
58343,Moto,Vidal,65602,Staff
58346,Ibibia,Lambe,63599,Staff
58349,Morris,Ouhyoung,50378,Staff
58351,Chenye,Cannard,103114,Senior Staff
58352,Soenke,Hatcliff,40000,Senior Engineer
58353,Shen,Brizzi,67199,Staff
58357,Djenana,Vecchi,46870,Senior Engineer
58358,Gurbir,Denos,82654,Senior Staff
58362,Raimond,Randi,91744,Staff
58363,Jaideep,Caine,60654,Staff
58364,Dmitry,Wuwongse,40000,Staff
58366,Akeel,Schnabel,66579,Engineer
58368,Danai,Jenevein,69202,Senior Staff
58369,Jiann,Schiper,54695,Senior Staff
58371,Vugranam,Msuda,57921,Senior Staff
58372,Jingling,Kawashima,40000,Senior Engineer
58376,Marsja,Diderrich,79096,Staff
58377,Goo,Panienski,43983,Staff
58378,Bilhanan,Gruenwald,52285,Engineer
58381,JoAnna,Gustavson,48775,Staff
58383,Somnath,Tomescu,61356,Engineer
58387,Shaz,Thebaut,46577,Senior Engineer
58388,Aemilian,Parveen,40000,Engineer
